IDRC Kenya,,Project: ,,,,,,,,,
09-May-2019,,Created : ,,,,,,,,,
Process ID,Sample ID,Sample ID,Order,Genus,Species,Subspecies,Country/Ocean,Exact Site,Lat,Lon,Elev
KFISH480-11,Tana 01331,Tana 01331,Cypriniformes,Labeo,Labeo gregorii,,Kenya,Old Tana bridge,-2.268,40.21,12
KFISH086-10,LVB-124,LVB-124,Cypriniformes,Labeo,Labeo victorianus,,Kenya,Yala River/ Old-new bridge,0.08528,34.5423,1388
KFISH095-10,LVB-148,LVB-148,Cypriniformes,Labeo,Labeo victorianus,,Kenya,Yala River/ Old-new bridge,0.08528,34.5423,1388
KFISH085-10,LVB-123,LVB-123,Cypriniformes,Labeo,Labeo victorianus,,Kenya,Yala River/ Old-new bridge,0.08528,34.5423,1388
KFISH092-10,LVB-145,LVB-145,Cypriniformes,Labeo,Labeo victorianus,,Kenya,Yala River/ Old-new bridge,0.08528,34.5423,1388
KFISH091-10,LVB-144,LVB-144,Cypriniformes,Labeo,Labeo victorianus,,Kenya,Yala River/ Old-new bridge,0.08528,34.5423,1388
KFISH090-10,LVB-143,LVB-143,Cypriniformes,Labeo,Labeo victorianus,,Kenya,Yala River/ Old-new bridge,0.08528,34.5423,1388
KFISH089-10,LVB-142,LVB-142,Cypriniformes,Labeo,Labeo victorianus,,Kenya,Yala River/ Old-new bridge,0.08528,34.5423,1388
KFISH088-10,LVB-141,LVB-141,Cypriniformes,Labeo,Labeo victorianus,,Kenya,Yala River/ Old-new bridge,0.08528,34.5423,1388
KFISH087-10,LVB-140,LVB-140,Cypriniformes,Labeo,Labeo victorianus,,Kenya,Yala River/ Old-new bridge,0.08528,34.5423,1388
KFISH093-10,LVB-146,LVB-146,Cypriniformes,Labeo,Labeo victorianus,,Kenya,Yala River/ Old-new bridge,0.08528,34.5423,1388
KFISH094-10,LVB-147,LVB-147,Cypriniformes,Labeo,Labeo victorianus,,Kenya,Yala River/ Old-new bridge,0.08528,34.5423,1388
KFISH527-11,Tana 01385,Tana 01385,Osteoglossiformes,Marcusenius,Marcusenius devosi,,Kenya,Lango la Simba Dam,-2.47,40.413,5
KFISH517-11,Tana 00869,Tana 00869,Osteoglossiformes,Marcusenius,Marcusenius macrolepidotus,,Kenya,Lango la Simba Dam,-2.47,40.413,5
KFISH518-11,Tana 00871,Tana 00871,Osteoglossiformes,Marcusenius,Marcusenius macrolepidotus,,Kenya,Lango la Simba Dam,-2.47,40.413,5
KFISH521-11,Tana 01369,Tana 01369,Osteoglossiformes,Marcusenius,Marcusenius macrolepidotus,,Kenya,Lango la Simba Dam,-2.47,40.413,5
KFISH520-11,Tana 01367,Tana 01367,Osteoglossiformes,Marcusenius,Marcusenius macrolepidotus,,Kenya,Lango la Simba Dam,-2.47,40.413,5
KFISH519-11,Tana 01365,Tana 01365,Osteoglossiformes,Marcusenius,Marcusenius macrolepidotus,,Kenya,Lango la Simba Dam,-2.47,40.413,5
KFISH264-10,FW-3451-148,FW-3451-148,Perciformes,Micropterus,Micropterus salmoides,,Kenya,Karen dam/ Karen area,-1.44192,36.984,
KFISH199-10,FW-3457-18,FW-3457-18,Osteoglossiformes,Mormyrus,Mormyrus tenuirostris,,Kenya,Mutundu River/ Meru National Park,0.16488,38.1881,
KFISH267-10,FW-3407-154,FW-3407-154,Cypriniformes,Neobola,Neobola fluviatilis,,Kenya,Mutundu River/ Meru National Park,0.16488,38.1881,
KFISH274-10,FW-3407-168,FW-3407-168,Cypriniformes,Neobola,Neobola fluviatilis,,Kenya,Mutundu River/ Meru National Park,0.16488,38.1881,
KFISH276-10,FW-3407-172,FW-3407-172,Cypriniformes,Neobola,Neobola fluviatilis,,Kenya,Mutundu River/ Meru National Park,0.16488,38.1881,
KFISH389-11,KES 6,KES 6,Cichliformes,Oreochromis,,,Kenya,Kesses Dam,,,
KFISH382-11,KES 00259,KES 00259,Cichliformes,Oreochromis,,,Kenya,Kesses Dam,,,
KFISH383-11,KES 00255,KES 00255,Cichliformes,Oreochromis,,,Kenya,Kesses Dam,,,
KFISH385-11,KES 2,KES 2,Cichliformes,Oreochromis,,,Kenya,Kesses Dam,,,
KFISH384-11,KES 1,KES 1,Cichliformes,Oreochromis,,,Kenya,Kesses Dam,,,
KFISH388-11,KES 5,KES 5,Cichliformes,Oreochromis,,,Kenya,Kesses Dam,,,
KFISH387-11,KES 4,KES 4,Cichliformes,Oreochromis,,,Kenya,Kesses Dam,,,
KFISH390-11,KES 7,KES 7,Cichliformes,Oreochromis,,,Kenya,Kesses Dam,,,
KFISH381-11,KES 00390,KES 00390,Cichliformes,Oreochromis,,,Kenya,Kesses Dam,,,
KFISH386-11,KES 3,KES 3,Cichliformes,Oreochromis,,,Kenya,Kesses Dam,,,
KFISH450-11,CRE 00803,CRE 00803,Cichliformes,Oreochromis,Oreochromis leucostictus,,Kenya,Crescent Island Crater lake,-0.781,36.413,
KFISH456-11,CRE 00815,CRE 00815,Cichliformes,Oreochromis,Oreochromis leucostictus,,Kenya,Crescent Island Crater lake,-0.781,36.413,
KFISH455-11,CRE 00813,CRE 00813,Cichliformes,Oreochromis,Oreochromis leucostictus,,Kenya,Crescent Island Crater lake,-0.781,36.413,
KFISH454-11,CRE 00811,CRE 00811,Cichliformes,Oreochromis,Oreochromis leucostictus,,Kenya,Crescent Island Crater lake,-0.781,36.413,
KFISH453-11,CRE 00809,CRE 00809,Cichliformes,Oreochromis,Oreochromis leucostictus,,Kenya,Crescent Island Crater lake,-0.781,36.413,
KFISH452-11,CRE 00807,CRE 00807,Cichliformes,Oreochromis,Oreochromis leucostictus,,Kenya,Crescent Island Crater lake,-0.781,36.413,
KFISH451-11,CRE 00805,CRE 00805,Cichliformes,Oreochromis,Oreochromis leucostictus,,Kenya,Crescent Island Crater lake,-0.781,36.413,
KFISH449-11,CRE 00801,CRE 00801,Cichliformes,Oreochromis,Oreochromis leucostictus,,Kenya,Crescent Island Crater lake,-0.781,36.413,
KFISH448-11,CRE 00799,CRE 00799,Cichliformes,Oreochromis,Oreochromis leucostictus,,Kenya,Crescent Island Crater lake,-0.781,36.413,
KFISH447-11,CRE 00797,CRE 00797,Cichliformes,Oreochromis,Oreochromis leucostictus,,Kenya,Crescent Island Crater lake,-0.781,36.413,
KFISH446-11,CRE 00795,CRE 00795,Cichliformes,Oreochromis,Oreochromis leucostictus,,Kenya,Crescent Island Crater lake,-0.781,36.413,
KFISH445-11,CRE 00793,CRE 00793,Cichliformes,Oreochromis,Oreochromis leucostictus,,Kenya,Crescent Island Crater lake,-0.781,36.413,
KFISH444-11,CRE 00791,CRE 00791,Cichliformes,Oreochromis,Oreochromis leucostictus,,Kenya,Crescent Island Crater lake,-0.781,36.413,
KFISH443-11,CRE 00789,CRE 00789,Cichliformes,Oreochromis,Oreochromis leucostictus,,Kenya,Crescent Island Crater lake,-0.781,36.413,
KFISH442-11,CRE 00787,CRE 00787,Cichliformes,Oreochromis,Oreochromis leucostictus,,Kenya,Crescent Island Crater lake,-0.781,36.413,
KFISH436-11,KIM 00775,KIM 00775,Cichliformes,Oreochromis,Oreochromis leucostictus,,Kenya,Kimere beach,,,
KFISH435-11,KIM 00773,KIM 00773,Cichliformes,Oreochromis,Oreochromis leucostictus,,Kenya,Kimere beach,,,
KFISH434-11,KIM 00771,KIM 00771,Cichliformes,Oreochromis,Oreochromis leucostictus,,Kenya,Kimere beach,,,
KFISH433-11,KIM 00769,KIM 00769,Cichliformes,Oreochromis,Oreochromis leucostictus,,Kenya,Kimere beach,,,
KFISH432-11,KIM 00765,KIM 00765,Cichliformes,Oreochromis,Oreochromis leucostictus,,Kenya,Kimere beach,,,
KFISH431-11,KIM 00763,KIM 00763,Cichliformes,Oreochromis,Oreochromis leucostictus,,Kenya,Kimere beach,,,
KFISH430-11,KIM 00761,KIM 00761,Cichliformes,Oreochromis,Oreochromis leucostictus,,Kenya,Kimere beach,,,
KFISH429-11,KIM 00759,KIM 00759,Cichliformes,Oreochromis,Oreochromis leucostictus,,Kenya,Kimere beach,,,
KFISH428-11,KIM 00757,KIM 00757,Cichliformes,Oreochromis,Oreochromis leucostictus,,Kenya,Kimere beach,,,
KFISH427-11,KIM 00755,KIM 00755,Cichliformes,Oreochromis,Oreochromis leucostictus,,Kenya,Kimere beach,,,
KFISH426-11,KIM 00753,KIM 00753,Cichliformes,Oreochromis,Oreochromis leucostictus,,Kenya,Kimere beach,,,
KFISH425-11,KIM 00751,KIM 00751,Cichliformes,Oreochromis,Oreochromis leucostictus,,Kenya,Kimere beach,,,
KFISH424-11,KIM 00749,KIM 00749,Cichliformes,Oreochromis,Oreochromis leucostictus,,Kenya,Kimere beach,,,
KFISH423-11,KIM 00747,KIM 00747,Cichliformes,Oreochromis,Oreochromis leucostictus,,Kenya,Kimere beach,,,
KFISH300-11,LOB 15,LOB 15,Cichliformes,Oreochromis,Oreochromis niloticus,,Kenya,L. Bogoria Hotel Spring,0.21285,36.0305,984
KFISH301-11,LOB 16,LOB 16,Cichliformes,Oreochromis,Oreochromis niloticus,,Kenya,L. Bogoria Hotel Spring,0.21285,36.0305,984
KFISH297-11,LOB 12,LOB 12,Cichliformes,Oreochromis,Oreochromis niloticus,,Kenya,L. Bogoria Hotel Spring,,,984
KFISH302-11,LOB 17,LOB 17,Cichliformes,Oreochromis,Oreochromis niloticus,,Kenya,L. Bogoria Hotel Spring,0.21285,36.0305,984
KFISH303-11,LOB 18,LOB 18,Cichliformes,Oreochromis,Oreochromis niloticus,,Kenya,L. Bogoria Hotel Spring,,,984
KFISH294-11,LOB 9,LOB 9,Cichliformes,Oreochromis,Oreochromis niloticus,,Kenya,L. Bogoria Hotel Spring,0.21285,36.0305,984
KFISH293-11,LOB 8,LOB 8,Cichliformes,Oreochromis,Oreochromis niloticus,,Kenya,L. Bogoria Hotel Spring,0.21285,36.0305,984
KFISH292-11,LOB 7,LOB 7,Cichliformes,Oreochromis,Oreochromis niloticus,,Kenya,L. Bogoria Hotel Spring,0.21285,36.0305,984
KFISH291-11,LOB 6,LOB 6,Cichliformes,Oreochromis,Oreochromis niloticus,,Kenya,L. Bogoria Hotel Spring,0.21285,36.0305,984
KFISH290-11,LOB 5,LOB 5,Cichliformes,Oreochromis,Oreochromis niloticus,,Kenya,L. Bogoria Hotel Spring,0.21285,36.0305,984
KFISH289-11,KAP 4,KAP 4,Cichliformes,Oreochromis,Oreochromis niloticus,,Kenya,Kapchelukuny swamp,,,1589
KFISH288-11,KAP 3,KAP 3,Cichliformes,Oreochromis,Oreochromis niloticus,,Kenya,Kapchelukuny swamp,0.06491,35.5428,1589
KFISH287-11,KAP 2,KAP 2,Cichliformes,Oreochromis,Oreochromis niloticus,,Kenya,Kapchelukuny swamp,0.06491,35.5428,1589
KFISH286-11,KAP 1,KAP 1,Cichliformes,Oreochromis,Oreochromis niloticus,,Kenya,Kapchelukuny swamp,0.06491,35.5428,1589
KFISH299-11,LOB 14,LOB 14,Cichliformes,Oreochromis,Oreochromis niloticus,,Kenya,L. Bogoria Hotel Spring,0.21285,36.0305,984
KFISH084-10,LVB-122,LVB-122,Cichliformes,Oreochromis,Oreochromis sp.,,Kenya,Yala River/ Old-new bridge,0.08528,34.5423,1388
KFISH083-10,LVB-121,LVB-121,Cichliformes,Oreochromis,Oreochromis sp.,,Kenya,Yala River/ Old-new bridge,0.08528,34.5423,1388
KFISH101-10,LVB-154,LVB-154,Cichliformes,Oreochromis,Oreochromis sp.,,Kenya,Yala River/ Old-new bridge,0.08528,34.5423,1388
KFISH082-10,LVB-120,LVB-120,Cichliformes,Oreochromis,Oreochromis sp.,,Kenya,Yala River/ Old-new bridge,0.08528,34.5423,1388
KFISH248-10,FW-3423-116,FW-3423-116,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Athi River/ 14-falls,-1.07762,37.2526,
KFISH255-10,FW-3441-130,FW-3441-130,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Athi River/ Kinania,-1.4123,37.01,
KFISH280-10,FW-3425-180,FW-3425-180,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Murera River/ Meru National Park campsite,0.2694,38.1295,
KFISH279-10,FW-3425-178,FW-3425-178,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Murera River/ Meru National Park campsite,0.26938,38.1294,
KFISH262-10,FW-3448-144,FW-3448-144,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Athi River/ Nairobi-Mombasa bridge,-1.44188,36.984,
KFISH263-10,FW-3448-146,FW-3448-146,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Athi River/ Nairobi-Mombasa bridge,-1.4419,36.984,
KFISH481-11,Tana 01343,Tana 01343,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Old Tana bridge,-2.268,40.21,12
KFISH192-10,FW-3426-4,FW-3426-4,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Murera camp/ Meru National Park,0.26937,38.1294,
KFISH222-10,FW-3422-64,FW-3422-64,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Ewaso Nyiro River/ Mpala ranch campsite,0.28362,36.9115,
KFISH247-10,FW-3423-114,FW-3423-114,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Athi River/ 14-falls,-1.0776,37.2525,
KFISH193-10,FW-3426-6,FW-3426-6,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Murera camp/ Meru National Park,0.26938,38.1294,
KFISH191-10,FW-3426-2,FW-3426-2,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Murera camp/ Meru National Park,0.26935,38.1294,
KFISH194-10,FW-3426-8,FW-3426-8,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Murera camp/ Meru National Park,0.2694,38.1295,
KFISH197-10,FW-3424-14,FW-3424-14,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Bwatherongi/ Dam/ Meru National Park,0.30592,38.2421,
KFISH214-10,FW-3419-48,FW-3419-48,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Ewaso Nyiro River/ confluence with Nanyuki River,0.35642,36.9252,
KFISH215-10,FW-3419-50,FW-3419-50,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Ewaso Nyiro River/ confluence with Nanyuki River,0.35643,36.9252,
KFISH511-11,Tana 00921,Tana 00921,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Lango la Simba Dam,-2.47,40.413,5
KFISH510-11,Tana 00885,Tana 00885,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Lango la Simba Dam,-2.47,40.413,5
KFISH509-11,Tana 00881,Tana 00881,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Lango la Simba Dam,-2.47,40.413,5
KFISH508-11,Tana 00887,Tana 00887,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Lango la Simba Dam,-2.47,40.413,5
KFISH507-11,Tana 00883,Tana 00883,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Lango la Simba Dam,-2.47,40.413,5
KFISH551-11,Tana 01273,Tana 01273,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Kiboko stream/ Athi system,-2.213,37.714,936
KFISH304-11,MTA 00224,MTA 00224,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Mtapani,2.15423,40.0922,
KFISH305-11,MTA 00226,MTA 00226,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Mtapani,2.15423,40.0922,
KFISH306-11,MTA 00228,MTA 00228,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Mtapani,2.15423,40.0922,
KFISH307-11,MTA 00230,MTA 00230,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Mtapani,2.15423,40.0922,
KFISH308-11,MTA 00232,MTA 00232,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Mtapani,2.15423,40.0922,
KFISH309-11,MTA 00234,MTA 00234,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Mtapani,2.15423,40.0922,
KFISH310-11,MTA 00236,MTA 00236,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Mtapani,2.15423,40.0922,
KFISH311-11,MTA 00471,MTA 00471,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Mtapani,2.15423,40.0922,
KFISH312-11,MTA 00473,MTA 00473,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Mtapani,2.15423,40.0922,
KFISH313-11,MTA 00475,MTA 00475,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Mtapani,2.15423,40.0922,
KFISH246-10,FW-3423-112,FW-3423-112,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Athi River/ 14-falls,-1.07758,37.2525,
KFISH243-10,FW-3454-106,FW-3454-106,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Ewaso Nyiro River/ below dam/ Mpala ranch,0.31937,36.9095,
KFISH242-10,FW-3454-104,FW-3454-104,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Ewaso Nyiro River/ below dam/ Mpala ranch,0.31935,36.9095,
KFISH241-10,FW-3454-102,FW-3454-102,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Ewaso Nyiro River/ below dam/ Mpala ranch,0.31933,36.9095,
KFISH237-10,FW-3428-94,FW-3428-94,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Ewaso Narok River/ 1km from confluence with Ewaso Nyiro,0.52568,36.8629,
KFISH234-10,FW-3428-88,FW-3428-88,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Ewaso Narok River/ 1km from confluence with Ewaso Nyiro,0.52563,36.8629,
KFISH233-10,FW-3428-86,FW-3428-86,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Ewaso Narok River/ 1km from confluence with Ewaso Nyiro,0.52562,36.8629,
KFISH229-10,FW-3427-78,FW-3427-78,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Ewaso Narok River/ confluence with Ewaso Nyiro,0.53063,36.1294,
KFISH552-11,Tana 01275,Tana 01275,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Kiboko stream/ Athi system,-2.213,37.714,936
KFISH550-11,Tana 01271,Tana 01271,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Kiboko stream/ Athi system,-2.213,37.714,936
KFISH485-11,Tana 01351,Tana 01351,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Old Tana bridge,-2.268,40.21,12
KFISH484-11,Tana 01349,Tana 01349,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Old Tana bridge,-2.268,40.21,12
KFISH483-11,Tana 01347,Tana 01347,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Old Tana bridge,-2.268,40.21,12
KFISH482-11,Tana 01345,Tana 01345,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Old Tana bridge,-2.268,40.21,12
KFISH554-11,Tana 01279,Tana 01279,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Kiboko stream/ Athi system,-2.213,37.714,936
KFISH553-11,Tana 01277,Tana 01277,Cichliformes,Oreochromis,Oreochromis spilurus,,Kenya,Kiboko stream/ Athi system,-2.213,37.714,936
KFISH528-11,Tana 01387,Tana 01387,Siluriformes,Parailia,Parailia somalensis,,Kenya,Old Tana bridge,-2.268,40.21,12
KFISH570-11,Tana 00867,Tana 00867,Siluriformes,Parailia,Parailia somalensis,,Kenya,Lango la Simba Dam,-2.47,40.413,5
KFISH524-11,Tana 01375,Tana 01375,Osteoglossiformes,Petrocephalus,Petrocephalus catostoma,,Kenya,Lango la Simba Dam,-2.47,40.413,5
KFISH522-11,Tana 01371,Tana 01371,Osteoglossiformes,Petrocephalus,Petrocephalus catostoma,,Kenya,Lango la Simba Dam,-2.47,40.413,5
KFISH523-11,Tana 01373,Tana 01373,Osteoglossiformes,Petrocephalus,Petrocephalus catostoma,,Kenya,Lango la Simba Dam,-2.47,40.413,5
KFISH525-11,Tana 01377,Tana 01377,Osteoglossiformes,Petrocephalus,Petrocephalus catostoma,,Kenya,Lango la Simba Dam,-2.47,40.413,5
KFISH526-11,Tana 01379,Tana 01379,Osteoglossiformes,Petrocephalus,Petrocephalus catostoma,,Kenya,Lango la Simba Dam,-2.47,40.413,5
KFISH269-10,FW-3450-158,FW-3450-158,Cyprinodontiformes,Poecilia,Poecilia reticulata,,Kenya,Athi River/ Nairobi-Mombasa bridge,-1.44187,36.9839,
KFISH271-10,FW-3450-162,FW-3450-162,Cyprinodontiformes,Poecilia,Poecilia reticulata,,Kenya,Athi River/ Nairobi-Mombasa bridge,-1.44187,36.9839,
KFISH395-11,KES 00320,KES 00320,Cichliformes,Pseudocrenilabrus,Pseudocrenilabrus multicolor,,Kenya,Kesses Dam,,,
KFISH185-10,LVB-309,LVB-309,Cichliformes,Pseudocrenilabrus,Pseudocrenilabrus multicolor,,Kenya,Shinyerere River/ Maili saba-saiwa Bridge,1.08651,35.1081,1862
KFISH188-10,LVB-312,LVB-312,Cichliformes,Pseudocrenilabrus,Pseudocrenilabrus multicolor,,Kenya,Shinyerere River/ Maili saba-saiwa Bridge,1.08651,35.1081,1862
KFISH186-10,LVB-310,LVB-310,Cichliformes,Pseudocrenilabrus,Pseudocrenilabrus multicolor,,Kenya,Shinyerere River/ Maili saba-saiwa Bridge,1.08651,35.1081,1862
KFISH396-11,KES 00318,KES 00318,Cichliformes,Pseudocrenilabrus,Pseudocrenilabrus multicolor,,Kenya,Kesses Dam,,,
KFISH397-11,KES 00330,KES 00330,Cichliformes,Pseudocrenilabrus,Pseudocrenilabrus multicolor,,Kenya,Kesses Dam,,,
KFISH184-10,LVB-308,LVB-308,Cichliformes,Pseudocrenilabrus,Pseudocrenilabrus multicolor,,Kenya,Shinyerere River/ Maili saba-saiwa Bridge,1.08651,35.1081,1862
KFISH183-10,LVB-307,LVB-307,Cichliformes,Pseudocrenilabrus,Pseudocrenilabrus multicolor,,Kenya,Shinyerere River/ Maili saba-saiwa Bridge,1.08651,35.1081,1862
KFISH182-10,LVB-306,LVB-306,Cichliformes,Pseudocrenilabrus,Pseudocrenilabrus multicolor,,Kenya,Shinyerere River/ Maili saba-saiwa Bridge,1.08651,35.1081,1862
KFISH190-10,LVB-314,LVB-314,Cichliformes,Pseudocrenilabrus,Pseudocrenilabrus multicolor,,Kenya,Shinyerere River/ Maili saba-saiwa Bridge,1.08651,35.1081,1862
KFISH189-10,LVB-313,LVB-313,Cichliformes,Pseudocrenilabrus,Pseudocrenilabrus multicolor,,Kenya,Shinyerere River/ Maili saba-saiwa Bridge,1.08651,35.1081,1862
KFISH261-10,FW-3442-142,FW-3442-142,Cichliformes,Pseudocrenilabrus,Pseudocrenilabrus multicolor,,Kenya,Athi River/ Nairobi-Mombasa bridge,-1.44187,36.9839,
KFISH398-11,KES 00450,KES 00450,Cichliformes,Pseudocrenilabrus,Pseudocrenilabrus multicolor,,Kenya,Kesses Dam,,,
KFISH187-10,LVB-311,LVB-311,Cichliformes,Pseudocrenilabrus,Pseudocrenilabrus multicolor,,Kenya,Shinyerere River/ Maili saba-saiwa Bridge,1.08651,35.1081,1862
KFISH331-11,GAO 00429,GAO 00429,Siluriformes,Schilbe,,,Kenya,Gaotama River,2.2753,40.1939,
KFISH332-11,GAO 00431,GAO 00431,Siluriformes,Schilbe,,,Kenya,Gaotama River,2.2753,40.1939,
KFISH333-11,GAO 00433,GAO 00433,Siluriformes,Schilbe,,,Kenya,Gaotama River,,,
KFISH324-11,GAO 00411,GAO 00411,Siluriformes,Schilbe,,,Kenya,Gaotama River,2.2753,40.1939,
KFISH327-11,GAO 00419,GAO 00419,Siluriformes,Schilbe,,,Kenya,Gaotama River,,,
KFISH328-11,GAO 00421,GAO 00421,Siluriformes,Schilbe,,,Kenya,Gaotama River,2.2753,40.1939,
KFISH329-11,GAO 00425,GAO 00425,Siluriformes,Schilbe,,,Kenya,Gaotama River,2.2753,40.1939,
KFISH330-11,GAO 00427,GAO 00427,Siluriformes,Schilbe,,,Kenya,Gaotama River,2.2753,40.1939,
KFISH326-11,GAO 00417,GAO 00417,Siluriformes,Schilbe,,,Kenya,Gaotama River,2.2753,40.1939,
KFISH325-11,GAO 00413,GAO 00413,Siluriformes,Schilbe,,,Kenya,Gaotama River,2.2753,40.1939,
KFISH515-11,Tana 00861,Tana 00861,Siluriformes,Schilbe,Schilbe intermedius,,Kenya,Lango la Simba Dam,-2.47,40.413,5
KFISH516-11,Tana 00863,Tana 00863,Siluriformes,Schilbe,Schilbe intermedius,,Kenya,Lango la Simba Dam,-2.47,40.413,5
KFISH486-11,Tana 01221,Tana 01221,Siluriformes,Schilbe,Schilbe intermedius,,Kenya,Old Tana bridge,-2.268,40.21,12
KFISH513-11,Tana 00857,Tana 00857,Siluriformes,Schilbe,Schilbe intermedius,,Kenya,Lango la Simba Dam,-2.47,40.413,5
KFISH512-11,Tana 00855,Tana 00855,Siluriformes,Schilbe,Schilbe intermedius,,Kenya,Lango la Simba Dam,-2.47,40.413,5
KFISH487-11,Tana 01223,Tana 01223,Siluriformes,Schilbe,Schilbe intermedius,,Kenya,Old Tana bridge,-2.268,40.21,12
KFISH488-11,Tana 01225,Tana 01225,Siluriformes,Schilbe,Schilbe intermedius,,Kenya,Old Tana bridge,-2.268,40.21,12
KFISH489-11,Tana 01227,Tana 01227,Siluriformes,Schilbe,Schilbe intermedius,,Kenya,Old Tana bridge,-2.268,40.21,12
KFISH514-11,Tana 00859,Tana 00859,Siluriformes,Schilbe,Schilbe intermedius,,Kenya,Lango la Simba Dam,-2.47,40.413,5
KFISH359-11,MOA 00609,MOA 00609,Siluriformes,Synodontis,,,Kenya,Moa/left of Tarda guest house,2.2173,40.1909,
KFISH362-11,MOA 00617,MOA 00617,Siluriformes,Synodontis,,,Kenya,Moa/left of Tarda guest house,2.2173,40.1909,
KFISH361-11,MOA 00613,MOA 00613,Siluriformes,Synodontis,,,Kenya,Moa/left of Tarda guest house,2.2173,40.1909,
KFISH360-11,MOA 00611,MOA 00611,Siluriformes,Synodontis,,,Kenya,Moa/left of Tarda guest house,2.2173,40.1909,
KFISH358-11,MOA 00603,MOA 00603,Siluriformes,Synodontis,,,Kenya,Moa/left of Tarda guest house,2.2173,40.1909,
KFISH357-11,MOA 00606,MOA 00606,Siluriformes,Synodontis,,,Kenya,Moa/left of Tarda guest house,2.2173,40.1909,
KFISH356-11,MOA 00615,MOA 00615,Siluriformes,Synodontis,,,Kenya,Moa/left of Tarda guest house,2.2173,40.1909,
KFISH355-11,MOA 00605,MOA 00605,Siluriformes,Synodontis,,,Kenya,Moa/left of Tarda guest house,2.2173,40.1909,
KFISH354-11,MOA 00557,MOA 00557,Siluriformes,Synodontis,,,Kenya,Moa/left of Tarda guest house,2.2173,40.1909,
KFISH353-11,MOA 00555,MOA 00555,Siluriformes,Synodontis,,,Kenya,Moa/left of Tarda guest house,2.2173,40.1909,
KFISH352-11,MOA 00553,MOA 00553,Siluriformes,Synodontis,,,Kenya,Moa/left of Tarda guest house,2.2173,40.1909,
KFISH351-11,MOA 00551,MOA 00551,Siluriformes,Synodontis,,,Kenya,Moa/left of Tarda guest house,2.2173,40.1909,
KFISH350-11,MOA 00549,MOA 00549,Siluriformes,Synodontis,,,Kenya,Moa/left of Tarda guest house,2.2173,40.1909,
KFISH349-11,MOA 00559,MOA 00559,Siluriformes,Synodontis,,,Kenya,Moa/left of Tarda guest house,,,
KFISH348-11,MOA 00547,MOA 00547,Siluriformes,Synodontis,,,Kenya,Moa/left of Tarda guest house,2.2173,40.1909,
KFISH347-11,MOA 00362,MOA 00362,Siluriformes,Synodontis,,,Kenya,Moa/left of Tarda guest house,,,
